repo_name, repo_url, url_commit,message
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/2af1ad03bb3b23402650dd7f68a9e68ba2008431,chore(deps): bump cypress-example-kitchensink to latest 10.0.0 (#21661)
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/55230a408ba48f5861321ae93a61282e698cf2d0,"fix: handle custom (default) integration folder for migration (#21617)

* fix: handle custom (default) integration folder for migration

* Handle testFiles

* Fix tests

* Update test

* Update typo

* Trigger percy"
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/723cc13c610d0210d15eb54bcb200382e6d535e1,"fix: percy snapshots screenshotName should always be populated (#21632)

* Move percy snapshots out of afterEach

* Revert ""Move percy snapshots out of afterEach""

This reverts commit 59b7e360a12eb8eaf6421fcc21863e49f1241840.

* Always use titlePath in name

* remove empty array else stmt

* Reduce screenshot diffs

* Trigger Build"
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/b66c2a6f4ef5e3b819cd5996c787360555632392,"chore: mark ct packages as private (#21650)

Co-authored-by: Matt Henkes <mjhenkes@gmail.com>"
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/0a6391f7f45f4238680cd7009682b37ec3de7c1a,fix: Spec List: Added tooltips to git icons created/modified (#21536)
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/5866f45a5753befa10e4b14b16be0c18e384f23d,"fix: clean up the primaryOriginCommunicator when the iframe is torndown to… (#21634)

* clean up the primaryOriginCommunicator when the iframe is torndown to prevent dangling memory leaks

* fix: clean up the primaryOriginCommunicator when the iframe is torndown to prevent dangling memory leaks

* attempt to clean up onMessage handlers when event manager is setup/torn down. NEEDS cy-in-cy TEST

* move session tests into session directory and rename file to prep for origin tests being added

* add cy.origin regression tests

* fix cy origin event bindings in the event manager"""
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/b0e32f8f8ea196438e12308b0ab36fde1c17bd02,"fix: UNIFY-1408, warnings should be nested appropriately & clearable (#21630)

* fix: UNIFY-1408, warnings should be nested appropriately & clearable

* Add fix / test for UNIFY-1604, UNIFY-1732

* better tests around baseUrl handling, remove unneeded logic

* Fix stub usage, test failure, pingBaseUrl behavior

* fix duplicate test title"
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/da34e3a86a11c739672421c8bbde64f0dc3fe8ce,"chore: fix unit-tests-release job (#21652)

Co-authored-by: Ryan Manuel <ryanm@cypress.io>"
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/7366add49a2de8922e6af988535a1bd201d1ced3,"chore(deps): update dependency eventsource to v2 [security] (#21639)

Co-authored-by: Renovate Bot <bot@renovateapp.com>"
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/3dc1fed7d90916919b414b95c3db0341fece26cc,"fix: Add hover states for test titles in reporter (#21635)

* fix: Add hover states for test titles in reporter
* Add run-reporter-component-tests-chrome circle step
* Fix new reporter ct task; Add mount type annotation to reporter support file"
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/d87b00ba4007d280e8ec6a6c04fef24d19b09646,"docs(CONTRIBUTING): Fix link to ""good first issue"" for newcomers (#21614)

Co-authored-by: Matt Schile <mschile@gmail.com>
Co-authored-by: Matt Henkes <mjhenkes@gmail.com>
Co-authored-by: Zach Bloomquist <git@chary.us>"
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/08e1682784f73f6bbfa7716ad98bc26b01c0451f,"chore: compare `cy.screenshot` images in percy (#21598)

Confirmed both pending tests are green in CI, Circle CI reports ""GitHub returned status 500 adding commit status of success"""
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/08b72dc383bbe92853666864d971982050ac7d8e,fix: switching from ct to e2e (non-configured) does not go through setup (#21607)
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/f2bce02f5dcab7a73a2a1b8e102518d706a29c25,"fix: issue with compilation failures in component testing (#21599)

* fix: issue with compilation failures in component testing

* add tests

* fix tests

* Refactor tests

* Fix tests

* Refactor tests

* Fix tests

* Fix paths for dependencies in system tests

* Fix tests

* Fix tests

* Fix tests

* Fix tests

* test fix for initial esbuild failures

* Fix tests

* Add back ESLintPlugin

* Add comments around our special esbuild handling logic in vite

* Code cleanup and additional test scenario

* Add config syntax error tests

* Improve tests

* Update comment and remove unused variable

* Remove unneeded hook in webpack dev server

* Disable dev server overlay

* Revert ""Remove unneeded hook in webpack dev server""

This reverts commit 98b2f269aef042d3a317874d1fa0de8b28d1f46a.

* PR comments

* Accidental removal

* Fix dedent

* PR comments"
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/4e7edda46345fe57f143c0e783e1d1664ffd458d,test: fix flaky launchpad test (#21637)
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/2fb0cf9a7c0575080d509202fd1e581bc7838799,docs: remove gitter link in contributing guide. (#21592)
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/2c58432a2322bce9e2fca25879ae29f5424bfed6,fix: order projects by most recently opened (#21589)
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/853b98b9d8a90a25236739e882a51c5928c14535,fix: prevent crash on runs visit when offline (#21618)
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/2c92b28fbcad01a94154472b37665575ab9fae24,"fix: pass family parameter to connect method (#21545)

Co-authored-by: Zach Bloomquist <git@chary.us>"
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/3c0c864fa9b5d09b5e71c9febaf25ee55bea4374,"chore: clean up `debug` statements in preparation for 10.0 release, add `debug` docs (#21621)

Co-authored-by: Muaz Othman <muazweb@gmail.com>"
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/06948c469166a9c321c57b6815ec3fd2450d523b,"chore: add regression test for ts detection (#21578)

Co-authored-by: Zach Bloomquist <git@chary.us>"
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/e6b2466f7b219a86da46c1ac720432ef75193ca4,Merge pull request #18924 from cypress-io/10.0-release
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/ae078c74959ddd542ba6ad706613bfec1f07f761,"test(launchpad): skip failure due to recaptcha on windows, enable more windows jobs (#21620)

Co-authored-by: Tyler Biethman <tbiethman@users.noreply.github.com>"
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/015e948d9b42451c7fb7b3b441ceb3462edee468,Merge pull request #21609 from cypress-io/zachw/merge-develop-10.0
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/e4873649c1d02a24841940e39da7e1e02119790b,Merge remote-tracking branch 'origin/develop' into zachw/merge-develop-10.0
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/276f0f8b54c5577e309fc4da11ebf31c42e14bd4,"docs: add ""Steps to test"" to PR template (#21606)"
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/53030b79f64e47c2d7348b8cb82b3b825ac9575e,feat: (origin) handle waiting for aliased intercepts (#21579)
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/6b50f4f348a5179bf069d4af96159a0863dfb01a,Merge branch '10.0-release' into zachw/merge-develop-10.0
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/87f1ed8d5e580e57865f2d708b1ca00149edab2d,"fix: handle git watch error (#21600)

* fix: handle git watch error

* Add test

* Cleanup sinon"
cypress,https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/commit/d6502cafdc91ff0c6572eea530f9c2d6b9042f4a,Merge remote-tracking branch 'origin/develop' into zachw/merge-develop-10.0
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/3356dc94e9c5b98248531c8dca1f65633077b234,Update notes about env handling
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/e80ccd850b2d8a51bddacb9e311a9890c217b9aa,Merge branch 'master' of github.com:laracasts/cypress
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/3eaac3d71e761aa37c34b2384557b3d3773f2f8e,Fix undefined option in Cypress dashboard log
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/68db8bf5a8dd59b8f32f9f6d6ace5244e6d90b47,Add video link
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/986a519a0ef7b6aef25255d6389e44c9d66a7a45,Update CHANGELOG.md
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/21e438be4896d7f70c58d177c6fb81e7661daf0f,Merge branch 'master' of github.com:laracasts/cypress
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/e7451cd3c3e49c512da053f0973b128f7deb8d45,Make support folder path dynamic
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/3aba4dfe529e2ffecb369600b046cf36623bca41,"Merge pull request #41 from dillingham/patch-1

Allow visit() options when using laravel routes"
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/a0a3e591f03a0e0f7b689e1af33cee6bdbbb6e21,Merge branch 'master' of github.com:laracasts/cypress
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/982fbb7d389b39ab92d062af232e3cfb8841a86e,Work on readme
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/ef5dc110a63327c609783e34039db2c87315fff7,Update CHANGELOG.md
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/c949e707b984e005569bba09444b550d0539bca0,Merge branch 'master' of github.com:laracasts/cypress
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/67651a19445b2e55d7db8052b96369fbbf94652a,"cypress:boilerplate updates

1. Declare the default cypress install path
2. Automatically create and populate a cypress.json file"
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/527f84b4969dcc9938db32c2c45b8034bbafa169,"Merge pull request #40 from Jakski/error-message

Fix missing route error message"
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/464544ec9f4dd9eb6537c30cf4237f148a2c0cec,Include current-user in route check
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/b1633e10f7883d30cfc1748922130652111a3017,Fix test description
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/50398e92735cbafa7ea9d8b2c838c98894531822,Merge branch 'master' of github.com:laracasts/cypress
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/0338086116cad1dcf2b56983e1b09cad70cd4b74,Touch changelog
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/78b284fa021eb2943c74654920ff25cccb267cf2,"Add auto changelog workflow

Borrowed from Dries tweet.

https://twitter.com/driesvints/status/1492241552508432391"
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/6c7242981c82408fef1561289d244fe93039dab8,Merge branch 'master' of github.com:laracasts/cypress
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/b3df529dad6de6e8f0f444a42df4dbc85e55c3be,"Add type declarations

I'm not too familiar with TypeScript, so please let me know if I screwed this up. :)"
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/6d208820a31cbcddcf38c1a8ebbdc59c2c2029c7,Add cy.currentUser() command
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/6812922df7c1e82f2694f07cedb3ea34a81622ee,"Merge pull request #46 from tnorthcutt/patch-1

Fix typo on readme"
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/d10b2748461e9a0ab5e76f1eb06fedda8ccdf0f8,"Merge pull request #47 from jeroenvanrensen/patch-1

Fix wrong order in TOC"
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/2b18e29043d73ffabcc6e4b8f0a71be4f610d3a0,Show full Artisan command string in cy.log()
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/c73c31d6c9ad66446140ac664c105d486dd5a97c,Fix wrong order in TOC
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/6ab0aac6d9bded3d362a1ec634aa189c60be3e4e,"Fix typo on readme

`proceed` --> `precede`"
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/a9446a1541db290270b2a8134222067f4d459e27,"Fix requestBody

The The presence of any of these properties signals that we're using the new object API."
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/5a22eeeb9c757dd4e85988ad31f1db1cd2c668a7,Remove unused import - closes #45
cypress,https://api.github.com/repos/laracasts/cypress,https://github.com/laracasts/cypress/commit/ae265e617df024f72f83bee2c5104e38313e7258,Move routing down
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/b73beeb2d4975c9f4c335e0bdcc08a931be53aa9,"Merge pull request #1706 from projectcypress/update_rack

update rack version"
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/d529884d3d28318e65aa82e3020705a401aef645,update rack version
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/2150d83bd666879e438fba595c39065a341388c3,update performance when loading product pages (#1696)
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/7313a2f4d740e33b8d43e57977c58a4f0aa8e6d1,More descriptive message for the CMS Cat III IG not being ready (#1703)
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/0239ec72ecdb93a078a010972f9fe7f4b77731b9,"effective_date, measure_period_start, start_date and end_date should be consistent (#1693)"
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/586da146340871d30a14c2e7387f3a7248dfa0c5,"Update .pkgr.yml (#1694)

Co-authored-by: dczulada <dczulada@users.noreply.github.com>"
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/a2469605c2f99bbd181cef8a93b1fd66729ac71e,"Merge pull request #1691 from projectcypress/update_reports_5_13

update cqm-reports sha to export MBI with QRDA I R5.2"
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/17c24dfb91a3dec171b8b22f05a9805e53097ef2,update cqm-reports sha to export MBI with QRDA I R5.2
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/234215df55d5a9dae142540277e9610d1bb25eae,dev database should now be cypress_development
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/8943fbcba126ba14d8b4838b1b16c30b4ec1ae0b,"MBI (#1688)

* support exporting MBI

* only add encounter_ids when they exist

* Shift patient/validations for hybrid measures

* add comments and display measurement period on test page

* end_date should be just under 1 year after start

* update version to 7.0.0 Release Candidiate"
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/e1f5230f74920ee9fa7d3469b495a29a952d2423,"update config files for 2022 program listing (#1689)

* update config files for 2022 program listing

* add HQR_OQR into models"
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/25e7ee9f5e538f219aaff4c14456a9a4f54c9133,"[Cypress 7] Support cms1028 (#1682)

* Add support for CMS1028 and Risk Adjustment Measures
support Results that are a Datetime
first cut at displaying Risk Variables

display CCDE results in CVU too

ccde as a partial

* add comments and unit test"
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/71afb6da1860165a3e0adfaf06ecd48713b7ef6b,"Merge pull request #1666 from projectcypress/cypress_v7

Support QDM 5.5 along side QDM 5.6"
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/c6144c313354f60563bb241694d55578141b8cbd,update ecqi links
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/b896d94b0aa4959f1218e372f6ddd693a8bcae36,"[Cypress 7] Support measures that have Observations for measures with multiple po… (#1680)

* Support measures that have Observations for measures with multiple population sets

Support Observations with Multiple Population Sets in Exepected Results Calculator

Prioritize patients with Observations for CV measures

* cqm-validators is now on master"
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/6e7c45c743166af833a9f320a9dbf490a48adeb1,add 2023 EH Schematron
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/a4e7d2a74e45341420f96a3c9603096fed5d94c8,"Support QDM 5.5 along side QDM 5.6

include patients that are relevant, but do not qualify for ipp (#1675)"
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/d9cf13fb81141429c7bf38a1b09190010f3aa9fa,update rails to 6.0.4.8 (#1687)
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/a5f73449bb682f8318f58dbeac16d273a90c0478,"[Cypress 6.3.0] Updates gems and increment version to 6.3.0 (#1685)

* Updates gems and increment version to 6.3.0

* remove reference to the 2014 Certification program"
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/e80a67b087e419a7fe62fc8f4cfb3e936f38051a,maintain support for 2020 CCDE measures (#1681)
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/02582de72b07c9c889585ba0104f1d1c711ea714,"Bump nokogiri from 1.13.3 to 1.13.4 (#1683)

Bumps [nokogiri](https://github.com/sparklemotion/nokogiri) from 1.13.3 to 1.13.4.
- [Release notes](https://github.com/sparklemotion/nokogiri/releases)
- [Changelog](https://github.com/sparklemotion/nokogiri/blob/v1.13.4/CHANGELOG.md)
- [Commits](https://github.com/sparklemotion/nokogiri/compare/v1.13.3...v1.13.4)

---
updated-dependencies:
- dependency-name: nokogiri
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>"
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/389fcef00435fc1e65d773b490a932bd11eb8181,"use safenav when looking for episode_results. (#1679)

The old bundle has CMS844 as Patient Based not Episode"
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/1214eab71176a1d51cd2b992088cb3d20d963123,"[3] Update checklist (#1676)

* Only select a single negated valueset per measure

* pre-record direct reference code in checklist test

* update unit test"
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/cb5286d08bf96dd3b11d031c465ea5276698919a,Add indicator in Report for C1/C2/C3/C4 when all tests are passing (#1677)
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/dacf49cda0cd6a5d25e6b5f86221ce59b3253454,add ordering to user table (#1678)
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/c5cd4ae15dade79dd1e1f46851fc7c40191aecea,"Update .pkgr.yml (#1674)

Removed ubuntu 16 from packager"
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/48df97918dbb1220d403cc7412f7f39846a3880a,add warning if QRDA files can't be found (#1672)
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/a8d8df625eb3e055e18d81c36a1a8b4e8be65c2e,Add program specific constraints to expected measure check (#1671)
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/15bfcce9603d5cbe133d6147e9d1faedc385566d,run ci on cypress_v7 branch too (#1673)
cypress,https://api.github.com/repos/projectcypress/cypress,https://github.com/projectcypress/cypress/commit/e58adfa21afcc83a218566ce8105873408ff0450,"Update api [3] (#1664)

* Show that a product is 'cures update'

* allow users to pass in all EP or all EH when creating a test

* include provider with product test details

* update api for test failures

* with safe nav

* update documentation"
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/dc7b7b1af42e898ce177e5b11f50771b1d7e3c9b,"9.7.0 Release (#4489)

* deprecate Cypress.Cookies.preserveOnce and defaults (#4475)

* changelog

* add missing entry

* change to 9.7.0 & add electron updates

* correct link

Co-authored-by: Matt Schile <mschile@cypress.io>"
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/06d06c4ad02b33cb0ef67671d0b40642b763359c,"docs: update single origin warnings to mention experimental cy.origin

* update single origin warnings to mention experimental cy.origin

* refactor with partials"
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/8a6bfb2b855a30c58e7487bc89eaddccea9a94da,Merge pull request #4477 from YOU54F/add-pact-cypress-adapter-edit
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/42d29c8c50aa4d9ed0655bc1963b3843700e56f6,Merge branch 'master' into add-pact-cypress-adapter-edit
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/ce8eef5239db9689057282ac96d83ac4ddf894a2,"Fixed typo in session.md (#4472)

Co-authored-by: Emily Rohrbough <emilyrohrbough@users.noreply.github.com>"
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/7011c63c98f624faf9584222cb48f673a408d93c,"docs: pact-cypress-adapter, update desc"
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/60827ee2be3d1da344c17ba782c11e643c203e16,Merge branch 'master' into add-pact-cypress-adapter
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/2fa72d7eed54ae9ed1db6b3268bba93be3528b80,Fix `visit` prefixes section link (#4476)
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/6f49fd76ec5c452db9d7c5e72bc7a744bf787390,Update roadmap date (#4474)
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/559905203a3f8adb8501c0ce3a0aa6e82859c0d0,Merge pull request #4471 from cypress-io/9.6.1-release
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/778265e29122c5ca3b3eb4949f9ff672855f43fa,add remaining open pr changelog entry
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/7ffbd35e4ac0d543946293f9c80a516dd007973d,9.6.1 changelog.
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/a665789cb6add055a2cb0ab9092107ab76b23bcf,Merge pull request #4468 from cypress-io/update-community-links
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/78c80c227c1b2c4d7aee8cbddef52024a6664c8e,docs: update wording
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/f5af20411d359adcee6fda89d787163993aa8dbb,docs: update discord link
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/4f6005b4b32602cc1dd7ae8cd6586fe3f1bbb607,docs: update references to gitter in favor of discord
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/452b944d83f1e9136d9f4e5bc8e18e5aaf478005,"Fix links to GitHub PRs in 9.5.4 (#4447)

Co-authored-by: Emily Rohrbough <emilyrohrbough@users.noreply.github.com>"
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/fb04684693db309bf47006171aced29d3c67042e,"Fix links to GitHub PRs in 9.5.2 (#4445)

Co-authored-by: Emily Rohrbough <emilyrohrbough@users.noreply.github.com>"
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/cb940157e77bef4fff609d93436429a8fc594494,"Merge pull request #4456 from cypress-io/update-stub-image

chore: API/Stub.md image to show newer UI"
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/4a4ead478937a80fd17ad23daf5ac245ee5f70f9,Merge branch 'master' into update-stub-image
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/d51ff2251f1993236ffb5695a76361e3281b2305,"Merge pull request #4455 from cypress-io/add-cypress-chrome-recorder

feat(plugins): add cypress chrome recorder to plugins page"
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/0e33a8e710dd1c3a627e6c668033a89f2fb40086,chore: update image to show newer UI
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/e90aa23cb938778505829658196dd513180dd1a2,Merge branch 'master' into add-cypress-chrome-recorder
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/2d51adeb173f15875e78a44883b10ed3d0ab6551,feat(plugins): add cypress chrome recorder to plugins page
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/eacec0abd268a790ec642bf84d56ee2634f49fc5,"Merge pull request #4454 from cypress-io/content/fix-cy.origin-api-page-typo

Fix typos in migration code examples"
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/f3a0eae80e73154bdcfa41db3bf2161097d687e7,Fix typos in migration code examples
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/2e774cb66acd276f56a2a5e0b90ce673154cf844,"Merge pull request #4453 from cypress-io/dx-865-docs-add-origin-video-to-api-page

added the origin video to the top of the origin API page"
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/0a29f00e9a9600acbe7e23219e7f1d466c71c677,added a learn more section to the origin API doc page and added the video to it.
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/3bf2c2acaef6a10135899fc69004baaefbf8d709,added the origin video to the top of the origin API page
cypress-documentation,https://api.github.com/repos/cypress-io/cypress-documentation,https://github.com/cypress-io/cypress-documentation/commit/663e968509c58401364fbef0d9d3a950bcc9a1f1,"Merge pull request #4452 from cypress-io/content/update-cy.origin-api-page

Update cy.origin API docs with last-minute changes"
